  longitude       latitude       slip_rate       depth       slip_rate_error
  -122.811668       40.6040001       13.7414293       46.6666679       3.78653646    
  -122.988670       47.9630013       2.78191328       40.9750023       2.83401012    
  -123.087990       42.5646667       3.79660892       43.2686653       2.54486346    
  -123.076660       41.9900017       6.14760351       41.4156685       2.53974843    
  -123.769997       48.8760033       10.3408918       48.3893318       3.71155548    
  -122.573997       47.9856682       2.85272598       48.8133354       3.28533673    
  -122.831665       41.3423309       4.88342714       48.1746674       3.01535082    
  -122.851341       47.9429970       2.44395518       44.3403320       2.87162852    
  -122.988991       44.4193382       5.70754242       48.3090019       3.08756781    
  -123.064667       44.3320007       6.57038879       46.5176659       3.04195094    
  -122.614662       47.1046638       7.47838688       48.2873344       3.32325864    
  -122.688660       47.1796684       6.69027376       46.5269966       3.24910140    
  -122.950661       48.0350037       2.53672338       42.6376648       2.83844781    
  -122.851662       48.0016670       2.33244538       44.7843323       2.86836624    
  -122.820671       47.3283348       5.08238363       43.4716682       3.12457800    
  -123.707001       48.7983360       9.05971050       46.8333321       3.53459263    
  -123.221001       43.4010010       5.39960909       41.5429993       2.74080634    
  -123.593994       48.6399994       6.46987772       43.4593353       3.30490541    
  -123.545662       48.7866669       6.37340784       48.4440002       3.60952640    
  -123.491333       48.6979980       5.39201832       46.7926674       3.45121765    
  -122.551674       47.8153343       3.65467167       48.6893311       3.37803841    
  -123.283661       44.0939980       10.7615051       41.1293335       2.80974650    
  -123.221657       44.1516685       9.41873550       42.6713371       2.87468958    
  -122.891663       41.4586678       6.07973909       46.3800011       2.79171085    
  -122.884666       47.4136658       4.68054008       41.8986664       3.12071228    
  -124.413673       48.9336662       19.4558716       41.7530022       3.71298265    
  -122.833672       40.9663353       7.62889338       46.6666679       3.54814124    
  -123.027672       44.0216675       1.84492493       47.7960014       2.92799616    
  -123.104668       43.9393349       2.65617251       45.7486687       2.89968705    
  -123.092674       44.1153374       4.76912212       46.0046692       2.93661094    
  -123.279327       43.9730034       9.42566586       41.1293335       2.75706244    
  -123.227333       43.9149971       6.80695677       42.4153328       2.75023556    
  -123.023003       43.8663330      0.502690792       47.9526672       2.98907423    
  -123.093666       43.7463341       1.21100163       45.9306641       2.93505597    
  -123.017334       43.6473351       1.68740308       47.9779968       2.95444965    
  -122.986000       41.1730003       9.94211292       41.5079994       3.17695522    
  -125.167000       49.4066658       22.3982944       45.2266655       3.55690241    
  -125.249664       49.5989990       20.2479458       48.5599976       3.62761235    
  -125.327332       49.5890007       20.0894947       46.5870018       3.55063725    
  -122.668335       48.1469994       3.18231821       48.3293343       3.18780017    
  -122.712334       48.0376701       2.56441426       47.1426697       3.05010033    
  -122.890999       40.5186653       14.3893480       43.3333321       3.76493406    
  -122.810333       40.4223328       16.4078655       46.6666679       3.78808475    
  -122.961670       39.9780006       31.8882923       43.3333321       4.25729895    
  -122.904999       39.8849983       36.6032104       46.6666679       4.71393490    
  -122.990669       39.7163353       41.5985031       46.6666679       5.57582808    
  -123.035339       39.8059998       38.4234962       43.3333321       5.18708467    
  -122.851341       40.0610008       28.5794067       46.6666679       4.03809977    
  -122.920006       40.1563339       23.8305016       43.3333321       3.83731818    
  -123.158333       44.7986641       10.6365957       43.3289986       2.99043679    
  -123.018005       44.8220024       7.62158680       46.6623344       2.96988797    
  -122.553673       47.6946678       4.34988308       48.6893311       3.47408533    
  -124.684998       49.0823364       23.8530560       43.3333321       3.99130464    
  -122.858002       41.7013359       4.57815742       48.4336662       2.72209930    
  -122.912010       41.7879982       5.00000238       46.8066673       2.64564133    
  -122.848000       41.5293312       4.86878300       48.2053337       2.78601146    
  -122.901672       41.6366692       5.35897303       46.6389961       2.72767305    
  -124.505676       49.1073341       22.1060143       46.6666679       3.96027303    
  -124.390663       49.0220032       20.1365948       45.0863342       3.79091501    
  -122.999329       41.2936668       11.6673679       41.5079994       3.24817038    
  -122.564667       47.4543304       5.99422121       48.5653343       3.50328708    
  -123.247009       43.5989990       5.53055382       41.3113327       2.79493785    
  -123.187004       43.4866676       4.09448767       42.8543282       2.69608784    
  -122.842995       41.0870018       5.88326979       46.6666679       3.37789774    
  -122.902672       41.1973305       6.76351976       44.8413353       3.07104540    
  -122.998665       41.7636681       6.41997862       43.4733315       2.57915998    
  -124.209328       49.0493317       17.9403019       48.4196663       3.83569908    
  -124.118324       48.9720001       16.0426521       46.8086662       3.68576336    
  -122.874672       41.8616676       4.26314020       48.3730011       2.63664126    
  -122.936668       41.9443359       4.64111090       46.4553337       2.59838891    
  -124.911659       49.1860008       24.7512779       43.3333321       3.99233818    
  -124.735664       49.2073326       24.5414963       46.6666679       4.07671022    
  -123.049339       41.8129997       6.98191452       41.7063332       2.55165625    
  -123.024666       41.9199982       5.90339088       43.1219978       2.55799627    
  -125.124336       49.3016663       23.4422760       43.3333321       3.62346864    
  -124.953674       49.3186646       24.3879032       46.6666679       3.89218044    
  -123.996338       48.9653320       14.3739080       48.3889961       3.80479383    
  -123.918335       48.8880005       12.9313202       46.7783318       3.66832113    
  -122.778664       48.3246651       3.86425805       48.5440025       3.34985423    
  -122.819664       48.2100029       2.73629236       46.8733330       3.16814446    
  -122.896667       40.3370018       17.6973286       43.3333321       3.76852345    
  -122.822670       40.2410011       21.0751457       46.6666679       3.86105609    
  -122.949341       42.7686653       1.54420531       48.4663353       2.61668205    
  -122.993004       42.6843376       2.38963127       46.8689995       2.60017419    
  -122.937996       42.5956688       2.29761004       48.4026680       2.62649751    
  -122.987328       42.5283356       3.14241385       46.6020012       2.58962631    
  -122.956001       42.9460030       1.08836794       48.6759987       2.69301677    
  -122.998329       42.8536682       1.91077209       47.1423340       2.60258746    
  -122.648338       47.8820000       2.88215208       47.5026665       3.08980846    
  -122.786339       47.8753357       2.54687977       45.3880005       2.89605594    
  -123.750999       48.6703339       8.87946129       41.7773323       3.34326935    
  -123.809669       48.7400017       9.83214092       43.5000000       3.39758515    
  -122.934669       47.9166679       2.59716177       42.1936684       2.85113764    
  -123.156006       42.8979988       3.89925551       42.0093346       2.61890697    
  -123.097008       42.8296661       3.29864478       43.8090019       2.57400179    
  -124.255005       48.8733330       17.1608582       41.7530022       3.55819249    
  -124.140999       48.8843346       15.7511282       43.4753304       3.53406644    
  -122.898674       42.0386696       3.88655233       48.0823364       2.59086156    
  -122.944672       42.0926666       4.17669916       46.6643372       2.59076905    
  -123.012329       41.4143333       10.9738626       41.5079994       3.02130890    
  -122.982666       41.4946709       8.84672165       43.0466652       2.78181648    
  -123.144005       42.7206688       3.98450112       41.7996674       2.51146674    
  -123.088997       42.6603355       3.47781563       43.5356636       2.52569628    
  -122.899666       47.7753334       2.97972536       42.0226669       2.98623657    
  -122.869667       47.8489990       2.60750103       43.2413330       2.85742044    
  -122.598000       47.2723274       6.93845940       48.2396660       3.37319922    
  -122.664330       47.3489990       6.11577940       46.8050041       3.28737736    
  -123.014000       43.5266685       1.47505701       47.9779968       2.85226679    
  -123.072670       43.4506683       1.13885021       46.1876678       2.73777676    
  -123.031334       41.6013336       8.69206715       41.5386658       2.68123317    
  -122.993996       41.6726685       6.98080158       43.3056641       2.63081837    
  -123.263000       43.8180046       6.65802050       41.2859993       2.78198552    
  -123.210999       43.7223320       4.47481441       42.5973320       2.83991623    
  -122.995667       43.3289986      0.581320107       48.2096672       2.72301841    
  -123.040993       43.2409973       1.46728349       46.7250023       2.66545367    
  -122.973999       43.1356659      0.652607858       48.5153351       2.67927909    
  -123.011681       43.0393372       1.59345222       47.1913338       2.64429498    
  -122.644341       47.5906677       4.46018410       47.2546692       3.31714582    
  -122.884666       47.5346680       4.24848080       41.8986664       3.18377519    
  -122.810341       47.6310005       3.68123579       43.9213371       3.12615609    
  -123.208336       43.2803345       5.20338345       41.5429993       2.70376658    
  -123.145668       43.2166634       3.73990965       43.3916664       2.65992522    
  -123.180000       43.0873299       4.21282148       41.8486671       2.71154213    
  -123.113007       43.0153313       3.25271058       43.8580017       2.65197372    
  -122.256325       47.9356651       4.02274799       56.6666679       4.13676643    
  -122.394325       47.4763336       7.48801756       53.3333321       3.81037903    
  -122.325996       47.3953362       8.46945858       56.6666679       3.92579389    
  -122.429993       47.2966652       8.55463314       53.3333321       3.75246334    
  -122.358002       47.2153320       9.34132481       56.6666679       3.86824942    
  -122.452003       47.1159973       9.13404083       53.3333321       3.71651363    
  -122.375336       47.0343323       9.72458363       56.6666679       3.83034801    
  -122.470001       46.9349976       9.25997066       53.3333321       3.63732672    
  -122.392334       46.8529968       9.42564964       56.6666679       3.78223801    
  -122.489998       46.7539978       8.25678253       53.3333321       3.50047779    
  -122.412331       46.6719971       7.51616955       56.6666679       3.61474347    
  -122.512672       46.5733337       5.74814463       53.3333321       3.41932511    
  -122.434669       46.4913330       4.65070581       56.6666679       3.60803127    
  -122.615334       39.9676666       35.7612457       56.6666679       4.81818628    
  -122.538330       46.3930016       3.11541295       53.3333321       3.50103378    
  -122.459007       46.3106689       2.57667089       56.6666679       3.69454646    
  -124.365997       49.3873329       20.0473213       58.3883362       4.55359077    
  -124.423004       49.2209969       21.5279446       51.7216682       4.07778215    
  -124.602661       49.5023308       20.9871731       58.1363335       4.39300919    
  -124.505333       49.4006653       21.3287525       56.5246696       4.25961637    
  -124.536003       49.3149986       22.2944813       53.1913338       4.04396343    
  -124.669334       49.3263359       23.6141872       51.4696655       3.99587727    
  -122.507668       45.6016693       5.45383310       58.4210014       3.60189509    
  -122.703003       45.6486664       3.86238527       51.7543335       3.16512775    
  -122.749001       44.5766640       2.92866683       54.9996643       3.22701263    
  -122.857994       44.5410004       3.85965371       51.6663322       3.15796947    
  -122.668663       43.4483337       5.43341112       58.5133362       3.17006469    
  -122.881676       43.5000000       3.24406219       51.8466682       2.91832709    
  -123.210999       48.7570000       3.72591710       51.9160004       3.89576292    
  -123.160667       48.9109993       5.21983862       58.5826683       4.42060137    
  -123.007332       48.8443298       5.52862310       58.5826683       4.36312103    
  -125.842674       50.5123329       12.5017700       58.3470001       5.13123274    
  -122.673332       43.7630005       7.21270418       58.4196663       3.33044577    
  -125.078331       49.5729980       20.8238697       51.5106659       3.72210169    
  -125.000000       49.7593346       17.4783382       58.1773338       4.26228142    
  -122.650330       44.4913330       2.56243348       58.3329964       3.70715261    
  -125.200340       49.6636658       19.5261726       51.5106659       3.71709585    
  -122.889000       43.6929970       3.86747718       51.7530022       3.02364731    
  -122.827332       43.6069984       4.58045101       53.5996666       3.00544477    
  -122.558998       41.6180000      0.993438959       58.7389984       3.45743728    
  -122.835999       44.7560005       4.72368383       51.6666679       3.08900142    
  -122.631996       44.7070007       3.72504091       58.3333321       3.44649529    
  -122.740334       44.6713371       3.58948088       55.0000000       3.20607948    
  -122.814667       44.9290009       5.24928141       51.6666679       3.01026678    
  -122.613335       44.8803291       4.32484770       58.3333321       3.42098999    
  -122.590332       45.0613289       4.89072800       58.3333321       3.38143468    
  -122.790321       45.1096687       5.01901674       51.6666679       2.97651410    
  -122.564003       45.2443352       5.44589996       58.3333321       3.42259455    
  -122.763329       45.2920036       4.51804781       51.6666679       3.02165270    
  -122.535667       45.4253349       5.72811460       58.3593330       3.50268030    
  -122.733665       45.4726677       4.22309160       51.6926689       3.06928873    
  -122.775002       44.8316650       4.68335152       53.3333321       3.10104108    
  -122.673988       44.8073311       4.19784021       56.6666679       3.31787801    
  -122.752991       45.0050011       4.92634058       53.3333321       3.02575755    
  -122.652672       44.9806671       4.66490173       56.6666679       3.23731279    
  -122.727333       45.1876678       4.76449299       53.3333321       3.02078462    
  -122.627663       45.1636658       4.99961996       56.6666679       3.21495652    
  -122.698669       45.3703346       4.58994770       53.3593330       3.10324550    
  -122.598999       45.3466682       5.26589918       56.6926689       3.28949857    
  -122.667664       45.5466652       4.40353537       53.4470024       3.17689657    
  -122.569336       45.5229988       5.24259043       56.7803345       3.39013815    
  -122.682655       43.9546661       7.03499985       58.0853310       3.41661143    
  -126.286995       50.8106651       16.3431473       55.0000000       6.00050879    
  -126.131996       50.8106651       16.8089924       58.3333321       6.32154703    
  -124.812996       49.4019966       23.3158283       51.4696655       3.86888123    
  -125.879005       50.2579994       8.51618385       51.7423363       3.89432836    
  -126.342003       50.7083321       15.5867386       51.6666679       5.55715752    
  -124.967674       49.5626678       20.8507824       53.3526649       3.86042190    
  -124.728996       49.5263367       21.1926517       56.6450005       4.18207073    
  -124.833656       49.4763336       22.1559715       53.3116646       3.89287782    
  -125.188667       49.9080009       14.2708559       58.3056641       4.26491547    
  -126.111000       50.7096672       16.0256233       56.6896667       5.88886738    
  -126.215332       50.6590004       15.3843603       53.3563347       5.49924564    
  -124.798668       49.6326637       19.9525814       58.5086670       4.35107374    
  -124.928993       49.6553345       19.5847416       56.6860008       4.13162756    
  -126.198669       50.5656700       14.2645435       51.6896667       5.02650023    
  -126.072670       50.5163307       13.0424232       53.3699989       4.77608156    
  -125.992004       50.6660004       15.3692617       58.3563347       5.77538252    
  -125.970337       50.5659981       13.7954741       56.7033348       5.21276331    
  -125.230995       49.7486687       17.6575661       53.1496696       3.82288647    
  -125.384666       49.8143349       15.8646650       51.6389961       3.74707723    
  -125.131996       49.7960014       16.5904446       56.4830017       4.09439993    
  -126.045006       50.4143333       11.0671387       51.6803322       4.23064232    
  -122.901329       43.8846626       2.52036619       51.4186668       3.00818920    
  -122.637001       48.3653297       5.23033762       51.6666679       3.54576921    
  -122.669670       43.5696678       6.41928673       58.5133362       3.26957273    
  -122.720337       43.6419983       6.24701786       56.9329987       3.16609836    
  -122.449341       48.4406624       6.72292519       58.3333321       4.13869143    
  -122.734993       43.8453369       6.48021841       56.5050011       3.23539686    
  -122.843666       43.8103333       4.32332373       53.1716652       3.03026867    
  -122.669655       43.2143364       3.56700444       58.2940025       3.08007789    
  -122.729004       43.2690010       3.30682468       56.4290009       2.93043876    
  -122.725670       43.3816681       4.11378717       56.6483345       2.96004391    
  -122.832001       43.2346649       1.99200904       53.0956688       2.80653667    
  -125.707336       50.1016655       8.99039555       51.8209991       3.77341771    
  -125.731346       50.1953316       8.06084347       53.5633354       3.96277690    
  -122.873665       43.1456718       1.04786313       51.6273346       2.77800655    
  -122.887001       43.3126640       1.78888929       51.4683342       2.78943944    
  -122.831665       43.4076653       3.09195113       53.3150024       2.86198020    
  -122.868660       44.4203339       3.43424606       51.6663322       3.18457437    
  -125.681335       50.3536682       9.26224232       58.4090004       4.72392416    
  -125.404663       50.0966644       9.17873955       58.4876671       4.45724392    
  -122.519997       48.2100029       4.59719086       51.6666679       3.52720642    
  -122.332664       48.2843323       5.62395668       58.3333321       4.11748219    
  -122.393005       48.1909981       4.79451752       55.0000000       3.80078220    
  -125.575005       50.0413322       10.6113291       53.2823334       3.89655995    
  -125.422668       50.0393333       10.2894402       56.6156654       4.19358635    
  -125.513336       50.1953316       7.95845652       58.4876671       4.64761114    
  -125.633667       50.2426643       8.02554035       56.8966675       4.36559057    
  -122.529663       48.3136635       5.32894087       53.3333321       3.61844516    
  -122.437340       48.3506660       5.96949244       56.6666679       3.90160799    
  -122.599670       41.5596657       1.24802125       57.0966644       3.33943272    
  -122.589996       41.9413338       1.08217752       58.3763313       3.18143463    
  -122.899330       44.0056648       2.24014306       51.4186668       3.05724740    
  -122.596001       45.6853333       4.42370081       55.0876656       3.40137959    
  -125.909668       50.3589973       9.77203274       53.4226685       4.20597792    
  -125.809669       50.4073334       10.4674997       56.7560005       4.63006687    
  -125.419006       49.8993340       13.8599768       53.1003304       3.87593865    
  -125.560333       49.9566650       12.3263988       51.4613342       3.77963090    
  -125.321999       49.9456673       12.8249884       56.4336662       4.09341717    
  -122.596672       48.5826683       7.28400087       58.3333321       4.20450211    
  -122.583000       41.7670021       1.27767920       58.2036629       3.29214597    
  -122.660339       48.4546661       5.89768982       53.3333321       3.70491147    
  -122.565002       48.4930000       6.72492981       56.6666679       3.96528625    
  -122.791328       48.5036659       5.48983622       51.6666679       3.63029623    
  -122.657997       44.3703308       2.92941236       58.3329964       3.69760251    
  -123.969994       49.2143364       15.8941383       58.5246696       4.62551260    
  -122.516998       40.5090027       17.8465481       58.5556641       4.40431595    
  -122.723999       44.1400032       4.89056492       56.6666679       3.47962809    
  -122.789330       44.0406685       4.90731049       54.7519989       3.24896193    
  -122.623329       45.8520012       2.60022497       53.3333321       3.51835537    
  -122.536995       45.7686653       4.01354027       56.6666679       3.60752678    
  -122.566994       40.6916656       14.1760435       56.6666679       4.20924139    
  -122.654999       40.7810020       12.2807827       53.3333321       4.06358671    
  -124.273003       49.2093315       19.5410099       53.5796700       4.15532875    
  -124.174339       49.1229973       18.0168495       51.8580017       4.04130936    
  -124.125000       49.2803345       17.5728588       58.5246696       4.72248602    
  -124.246666       49.2899971       19.0601234       56.9129982       4.42637157    
  -122.730995       41.3489990       2.77437425       51.8090019       3.16223478    
  -122.690666       41.4443321       2.08151102       53.5000000       3.15766764    
  -122.752342       48.5896645       6.40798950       55.0000000       3.83774638    
  -122.804665       48.6790009       6.45405054       56.6666679       4.01867485    
  -122.594330       46.0323334       1.86129248       53.3333321       3.60984659    
  -122.510338       45.9493370       2.29416156       56.6666679       3.79414082    
  -122.632660       41.8339996       1.58375907       56.5800018       3.07639813    
  -122.767334       44.3350029       2.07641435       54.9996643       3.30008483    
  -122.828003       44.2256660       2.04206038       53.3333321       3.28728652    
  -122.684326       40.4463348       17.5773296       51.8889961       4.03937387    
  -122.518669       40.3880005       19.2933540       58.5556641       4.43623638    
  -123.665672       48.9689980       9.55893040       53.3333321       4.15658951    
  -122.600990       40.5383339       16.6260529       55.2223320       4.06794500    
  -122.647667       40.5996666       15.2454414       53.3333321       3.98238635    
  -123.425331       48.8810005       5.61097240       53.3333321       3.95525861    
  -123.482338       48.9856682       7.06128263       56.6666679       4.29046917    
  -123.263672       48.8659973       4.52414656       55.2493324       4.06067514    
  -122.602997       40.3566704       19.7014751       55.2223320       4.15189838    
  -122.566002       46.2126656       1.84526479       53.3333321       3.55668426    
  -122.484337       46.1300011       1.93255198       56.6666679       3.78037381    
  -123.906006       49.0573311       14.0412874       53.3333321       4.17754126    
  -123.993004       49.1376648       15.7760468       55.1913338       4.30553722    
  -123.723671       49.0729980       11.2103415       56.6666679       4.40891123    
  -122.353004       47.8373299       4.45301533       53.3333321       3.93049884    
  -122.252998       47.7546654       5.62719965       56.6666679       4.17055511    
  -122.282677       47.5743294       7.16436672       56.6666679       4.03970814    
  -122.362335       47.6563301       5.99935484       53.3333321       3.94065857    
  -122.581665       40.1473351       26.7380753       56.6666679       4.34900951    
  -122.680664       40.0563354       31.0387211       53.3333321       4.38272810    
  -122.654999       40.2366676       22.5752773       53.3333321       4.10365629    
  -122.675667       39.7923317       44.2943039       56.6666679       5.86989069    
  -122.729332       39.8793335       40.3130989       53.3333321       5.17734098    
  -122.806671       39.7083321       46.8201599       53.3333321       6.42984056    
  -122.760010       39.6233330       48.7221184       56.6666679       6.94027662    
  -122.302666       48.1140022       4.17020941       56.6666679       3.99911308    
  -122.380669       48.0173340       3.55723333       53.3333321       3.78711605    
  -122.654335       42.8476677       2.26802659       58.3486671       3.08010149    
  -122.815002       42.3709984       2.09496927       51.8540001       2.62172699    
  -122.614998       42.3173332      0.866554677       58.5206642       3.04602098    
  -122.656670       42.1893349      0.850971818       56.7070007       2.91342354    
  -122.971657       48.6783333       4.47401237       53.3333321       3.77962446    
  -123.033669       48.7663307       4.68598080       55.2493324       3.99025154    
  -122.664673       40.9623299       8.55680370       53.3333321       4.01892281    
  -122.575005       40.8733330       10.9170914       56.6666679       4.21722651    
  -122.612671       41.6923332       1.41478622       56.9426689       3.25196123    
  -122.672325       41.6539993       1.98424220       54.6723328       3.10810566    
  -122.849998       42.7793388      0.295530051       51.6820030       2.78907347    
  -122.783997       42.6753349      0.337077141       53.6170006       2.82063031    
  -122.608337       42.1093330      0.734476686       58.1863289       3.06639218    
  -122.645325       41.9949989       1.27010238       56.5626640       2.96177912    
  -122.662659       41.5820007       1.82057595       54.8263359       3.18825936    
  -122.548332       41.2926674       1.40754855       58.4756660       3.73040819    
  -122.648659       42.7263336       2.16186428       58.3486671       3.12833261    
  -122.683662       42.6486664       1.40370369       56.9503326       2.98370862    
  -122.627991       42.5226669       1.36846960       58.6016655       3.07331300    
  -122.662331       42.4213295      0.671788692       57.1223335       2.92525458    
  -122.766663       41.5283318       3.19675636       51.0629997       2.93363428    
  -122.715660       41.5030022       2.40522027       52.7539978       3.06509399    
  -122.778664       41.8750038       2.96740961       51.7096672       2.72065306    
  -122.726326       41.8009987       2.59037614       53.2466698       2.84522796    
  -122.635658       41.2603302       2.47542739       55.1423340       3.46017313    
  -122.768333       41.7010002       3.21024919       51.5369987       2.81592774    
  -122.730659       41.6353340       2.70703912       52.5999947       2.94284654    
  -122.553993       41.4140015      0.564476728       58.4756660       3.67484689    
  -122.600990       41.4770012       1.07638514       56.8333321       3.39659405    
  -122.805336       42.2503319       2.46678114       51.8540001       2.65292549    
  -122.751671       42.1560020       1.89639366       53.3736687       2.72353888    
  -122.676666       41.1433296       4.61359453       53.3333321       3.67462993    
  -122.584007       41.0546684       6.78876829       56.6666679       4.05595446    
  -122.798340       42.0426674       2.66514421       51.5196648       2.68836403    
  -122.740334       41.9616699       2.32624722       53.2293282       2.74946761    
  -122.828331       42.5760002      0.982554376       51.9349976       2.74945021    
  -122.762329       42.4480019       1.00543022       53.7890015       2.71555614    
  -122.812340       42.9556694      0.866843104       53.3333321       2.79695010    
  -122.755333       42.8740044       1.15196002       55.0153351       2.84940863    
  -122.767662       43.0590019       1.73037112       54.9606667       2.87097478    
  -122.666664       43.0933342       3.04510164       58.2940025       3.08093572    
  -122.006676       47.6066704       7.39200115       66.6666641       4.54758596    
  -122.114998       47.5509987       8.02628708       63.3333321       4.46027899    
  -122.161995       46.7146645       8.86102867       66.6666641       4.11604929    
  -122.247002       46.6526680       7.92620611       63.3333321       4.06525612    
  -122.178337       46.5346680       6.36265039       66.6666641       3.93112898    
  -122.366333       43.2586670       4.96588898       68.3333359       3.70513821    
  -122.567665       43.2339973       4.36103487       61.6666679       3.35048914    
  -122.073334       47.4319954       8.72923470       66.6666641       4.32553434    
  -122.172668       47.3743324       9.21850777       63.3333321       4.25921869    
  -122.121002       47.2553291       9.77253342       66.6666641       4.11922503    
  -122.202332       47.1949959       10.0541563       63.3333321       4.07690287    
  -122.265663       46.4720001       5.01664495       63.3333321       3.89898705    
  -122.354332       40.0429993       31.9489040       66.6666641       4.95801210    
  -122.420006       40.1406670       27.7005386       63.3333321       4.80881739    
  -122.334007       40.2226677       24.0449409       66.6666641       4.72298241    
  -122.450661       39.9609985       36.7489929       63.3333321       5.30653715    
  -122.370995       43.4516640       6.36416006       68.2716675       3.80139399    
  -122.572998       43.4283333       5.89593983       61.6049995       3.43333912    
  -122.420326       43.3473320       5.53049517       66.6050034       3.73870778    
  -122.520996       43.3353310       5.28820896       63.2716675       3.50980377    
  -122.320007       40.7640038       13.2448549       66.6666641       4.65623999    
  -122.401672       40.6833344       14.7361450       63.3333321       4.71311474    
  -122.562340       43.0610008       3.69448709       61.6873322       3.30245066    
  -122.360329       43.0866661       4.22284269       68.3539963       3.65796447    
  -122.413666       43.1623344       4.45259047       66.6873322       3.65889072    
  -122.514336       43.1496696       4.18008709       63.3540001       3.45324063    
  -122.320671       40.5833321       16.2745113       66.6666641       4.69307756    
  -122.400330       40.5019989       17.7541332       63.3333321       4.74504662    
  -122.321007       40.9446678       9.45807171       66.6666641       4.53957987    
  -122.405334       40.8646660       11.4162149       63.3333321       4.66949701    
  -122.324341       40.4026680       19.2419567       66.6666641       4.82068348    
  -122.404663       40.3209991       20.7941933       63.3333321       4.77413273    
  -122.525665       44.7073326       3.53906965       61.6666679       3.87427855    
  -122.316673       44.7220001       3.58672285       68.3333359       4.24489212    
  -125.731995       50.5573311       13.1701202       61.7303352       5.60375977    
  -125.527672       50.6636658       13.5374012       68.3970032       6.13316393    
  -125.643005       50.7013359       14.9055376       66.7323303       6.37088966    
  -125.744667       50.6486664       14.6882334       63.3989983       6.07396650    
  -125.877007       50.7036629       15.9255152       61.6686668       6.25762892    
  -125.675331       50.8076668       16.1175900       68.3353348       6.73643351    
  -125.783669       50.8393364       16.9654388       66.6689987       7.01187658    
  -125.883667       50.7879982       16.8414173       63.3356628       6.73961163    
  -122.365997       43.8143311       8.87556648       68.3323364       3.94534588    
  -122.571327       43.7936707       8.23732948       61.6656685       3.59996724    
  -122.368996       43.6346626       7.84663630       68.3263321       3.87682772    
  -122.421997       43.5433350       7.10486698       66.5979996       3.83234739    
  -122.418999       43.7263336       8.44326401       66.6586685       3.90365529    
  -122.520996       43.7156677       8.14755821       63.3253326       3.69456410    
  -125.971657       50.9526672       17.6384220       65.0003357       7.23656607    
  -125.822327       50.9523354       17.5053883       68.3336716       7.30166340    
  -126.019661       50.8513336       17.3612709       61.6670036       6.86391640    
  -122.572327       43.6126671       7.24547863       61.6596680       3.54834986    
  -122.523338       43.5320015       6.86777163       63.2646675       3.63240099    
  -122.303673       44.8856659       4.23740673       68.3333359       4.15161943    
  -122.508995       44.8719978       4.21821833       61.6666679       3.83615351    
  -122.359337       44.8063316       3.91302752       66.6666641       4.21382856    
  -122.463326       44.7993317       3.91568756       63.3333321       4.00094223    
  -125.599327       50.4993324       11.5689220       63.3533325       5.55034065    
  -122.360657       43.9863319       9.07027531       68.3330002       3.99486303    
  -125.581665       50.4006653       9.85056877       61.6230011       5.17199087    
  -125.375999       50.5086670       10.3644657       68.2896652       5.76381636    
  -125.496666       50.5529976       11.8757105       66.6866684       5.86729240    
  -122.415321       43.8983345       9.09631348       66.6653366       3.98210526    
  -122.568329       43.9669991       8.48425102       61.6663322       3.72574258    
  -122.518654       43.8883362       8.77968502       63.3320007       3.78573012    
  -125.208336       50.3586617       8.25963020       68.5406723       5.68300200    
  -125.331665       50.3979988       8.94224167       66.8303375       5.64553308    
  -125.414001       50.2493324       7.97348833       61.8740044       5.03741264    
  -125.434669       50.3436699       8.60920525       63.4969978       5.29645205    
  -122.470665       41.4196663      0.483938009       61.6666679       3.98042321    
  -122.286659       41.4556618      0.914173424       68.3333359       4.32743835    
  -122.283997       41.2923317       1.94716859       68.3333359       4.37547731    
  -122.463997       41.2550011       1.66450751       61.6666679       4.08219767    
  -122.333336       41.3639984       1.33257830       66.6666641       4.35994864    
  -122.424339       41.3456688       1.10775542       63.3333321       4.16772461    
  -124.085999       49.3463326       17.2844372       61.5803337       4.97352362    
  -122.541664       42.4716682       1.95969176       61.4309998       3.25072336    
  -124.125000       49.5636711       18.4530811       68.3450012       5.36640978    
  -124.311333       49.4576683       19.4772472       61.6783333       4.84930754    
  -122.493996       42.5463371       2.66406035       63.1456642       3.46286678    
  -123.903664       49.4503326       16.3022766       68.2470016       5.41535330    
  -124.373009       49.5423393       19.6721249       63.3463326       4.99896669    
  -124.334679       49.6813354       19.1759548       68.3346634       5.32130957    
  -124.278664       49.5959969       19.2306595       66.6796646       5.28645325    
  -122.400665       44.9389992       4.60639238       65.0000000       3.98189473    
  -124.525002       49.5736656       20.2147293       61.6679993       4.77391434    
  -123.838997       49.3750000       15.2732229       66.5653305       5.38428545    
  -123.679665       49.3549995       13.3576288       68.3183365       5.35032988    
  -123.859337       49.2516670       14.8001852       61.6516685       4.95707846    
  -123.929329       49.3233337       15.6139956       63.2319984       5.16480541    
  -124.060997       49.4786682       17.7825775       66.5920029       5.37030649    
  -124.152992       49.4263306       18.0923576       63.2586670       5.11947203    
  -122.352669       42.9013367       3.91603327       68.3420029       3.73725152    
  -122.406677       42.9849968       3.98599648       66.6959991       3.66476250    
  -122.507996       42.9720001       3.66767287       63.3626671       3.40413046    
  -122.556000       42.8746643       3.19096732       61.6753349       3.32522559    
  -122.426003       44.6546631       3.17891431       65.0000000       4.13237286    
